Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkRenderPass_T*)#1}&&) [1689]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>) [1316]
[1934]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>::type, std::function<void (VkRenderPass_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>&>)()))((declval<VkRenderPass_T*>)())), void> > >::value, std::function<void (VkRenderPass_T*)>&>::type std::function<void (VkRenderPass_T*)>::operator=<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>(std::decay&&) [1934]
                0.00    0.00       1/1           VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}&& std::forward<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>(std::remove_reference<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}>::type&) [2070]
                0.00    0.00       1/2           VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}::function({lambda(VkRenderPass_T*)#1}&&) [1259]
                0.00    0.00       1/1           std::function<void (VkRenderPass_T*)>::function<VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}, void>(VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}) [1933]
                0.00    0.00       1/1           std::function<void (VkRenderPass_T*)>::swap(std::function<void (VkRenderPass_T*)>&) [1931]
                0.00    0.00       1/2           std::function<void (VkRenderPass_T*)>::~function() [1131]
                0.00    0.00       1/157         VDeleter<VkRenderPass_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkRenderPass_T*, VkAllocationCallbacks*)>)::{lambda(VkRenderPass_T*)#1}::~function() <cycle 1> [801]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::type, std::function<void (VkSurfaceKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>&>)()))((declval<VkSurfaceKHR_T*>)())), void> > >::value, std::function<void (VkSurfaceKHR_T*)>&>::type std::function<void (VkSurfaceKHR_T*)>::operator=<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>(std::decay&&) [1938]
[1935]   0.0    0.00    0.00       1         std::function<void (VkSurfaceKHR_T*)>::swap(std::function<void (VkSurfaceKHR_T*)>&) [1935]
                0.00    0.00       1/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       1/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       1/1           void std::swap<void (*)(std::_Any_data const&, VkSurfaceKHR_T*)>(void (*&)(std::_Any_data const&, VkSurfaceKHR_T*), void (*&)(std::_Any_data const&, VkSurfaceKHR_T*)) [2052]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::type, std::function<void (VkSurfaceKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>&>)()))((declval<VkSurfaceKHR_T*>)())), void> > >::value, std::function<void (VkSurfaceKHR_T*)>&>::type std::function<void (VkSurfaceKHR_T*)>::operator=<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>(std::decay&&) [1938]
[1936]   0.0    0.00    0.00       1         std::function<void (VkSurfaceKHR_T*)>::function<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}, void>(VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}) [1936]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkSurfaceKHR_T*>::_Maybe_unary_or_binary_function() [1049]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::_M_not_empty_function<{lambda(VkSurfaceKHR_T*)#1}>({lambda(VkSurfaceKHR_T*)#1} const&) [1697]
                0.00    0.00       1/3           std::remove_reference<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}&>::type&& std::move<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}&>(std::remove_reference&&) [784]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkSurfaceKHR_T*)#1}&&) [1695]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>) [1319]
[1937]   0.0    0.00    0.00       1         std::function<void (VkSurfaceKHR_T*)>::function() [1937]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkSurfaceKHR_T*>::_Maybe_unary_or_binary_function() [1049]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>) [1319]
[1938]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::type, std::function<void (VkSurfaceKHR_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>&>)()))((declval<VkSurfaceKHR_T*>)())), void> > >::value, std::function<void (VkSurfaceKHR_T*)>&>::type std::function<void (VkSurfaceKHR_T*)>::operator=<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>(std::decay&&) [1938]
                0.00    0.00       1/1           VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}&& std::forward<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>(std::remove_reference<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}>::type&) [2071]
                0.00    0.00       1/2           VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}::function({lambda(VkSurfaceKHR_T*)#1}&&) [1260]
                0.00    0.00       1/1           std::function<void (VkSurfaceKHR_T*)>::function<VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}, void>(VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}) [1936]
                0.00    0.00       1/1           std::function<void (VkSurfaceKHR_T*)>::swap(std::function<void (VkSurfaceKHR_T*)>&) [1935]
                0.00    0.00       1/2           std::function<void (VkSurfaceKHR_T*)>::~function() [1132]
                0.00    0.00       1/157         VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}::~function() <cycle 1> [802]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::type, std::function<void (VkCommandPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>&>)()))((declval<VkCommandPool_T*>)())), void> > >::value, std::function<void (VkCommandPool_T*)>&>::type std::function<void (VkCommandPool_T*)>::operator=<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>(std::decay&&) [1942]
[1939]   0.0    0.00    0.00       1         std::function<void (VkCommandPool_T*)>::swap(std::function<void (VkCommandPool_T*)>&) [1939]
                0.00    0.00       1/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       1/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       1/1           void std::swap<void (*)(std::_Any_data const&, VkCommandPool_T*)>(void (*&)(std::_Any_data const&, VkCommandPool_T*), void (*&)(std::_Any_data const&, VkCommandPool_T*)) [2053]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>) [1322]
[1940]   0.0    0.00    0.00       1         std::function<void (VkCommandPool_T*)>::function() [1940]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkCommandPool_T*>::_Maybe_unary_or_binary_function() [1050]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::type, std::function<void (VkCommandPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>&>)()))((declval<VkCommandPool_T*>)())), void> > >::value, std::function<void (VkCommandPool_T*)>&>::type std::function<void (VkCommandPool_T*)>::operator=<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>(std::decay&&) [1942]
[1941]   0.0    0.00    0.00       1         std::function<void (VkCommandPool_T*)>::function<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}, void>(VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}) [1941]
                0.00    0.00       1/2           std::_Maybe_unary_or_binary_function<void, VkCommandPool_T*>::_Maybe_unary_or_binary_function() [1050]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::_M_not_empty_function<{lambda(VkCommandPool_T*)#1}>({lambda(VkCommandPool_T*)#1} const&) [1703]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       1/3           std::remove_reference<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}&>::type&& std::move<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}&>(std::remove_reference&&) [785]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkCommandPool_T*)#1}&&) [1701]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>) [1322]
[1942]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::type, std::function<void (VkCommandPool_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>&>)()))((declval<VkCommandPool_T*>)())), void> > >::value, std::function<void (VkCommandPool_T*)>&>::type std::function<void (VkCommandPool_T*)>::operator=<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>(std::decay&&) [1942]
                0.00    0.00       1/1           VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}&& std::forward<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>(std::remove_reference<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}>::type&) [2072]
                0.00    0.00       1/2           VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}::function({lambda(VkCommandPool_T*)#1}&&) [1261]
                0.00    0.00       1/1           std::function<void (VkCommandPool_T*)>::function<VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}, void>(VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}) [1941]
                0.00    0.00       1/1           std::function<void (VkCommandPool_T*)>::swap(std::function<void (VkCommandPool_T*)>&) [1939]
                0.00    0.00       1/2           std::function<void (VkCommandPool_T*)>::~function() [1133]
                0.00    0.00       1/157         VDeleter<VkCommandPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkCommandPool_T*, VkAllocationCallbacks*)>)::{lambda(VkCommandPool_T*)#1}::~function() <cycle 1> [803]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::type, std::function<void (VkFramebuffer_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>&>)()))((declval<VkFramebuffer_T*>)())), void> > >::value, std::function<void (VkFramebuffer_T*)>&>::type std::function<void (VkFramebuffer_T*)>::operator=<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>(std::decay&&) [1946]
[1943]   0.0    0.00    0.00       1         std::function<void (VkFramebuffer_T*)>::swap(std::function<void (VkFramebuffer_T*)>&) [1943]
                0.00    0.00       1/87          void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&) [241]
                0.00    0.00       1/87          void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)) [240]
                0.00    0.00       1/1           void std::swap<void (*)(std::_Any_data const&, VkFramebuffer_T*)>(void (*&)(std::_Any_data const&, VkFramebuffer_T*), void (*&)(std::_Any_data const&, VkFramebuffer_T*)) [2054]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>) [1324]
[1944]   0.0    0.00    0.00       1         std::function<void (VkFramebuffer_T*)>::function() [1944]
                0.00    0.00       1/5           std::_Maybe_unary_or_binary_function<void, VkFramebuffer_T*>::_Maybe_unary_or_binary_function() [495]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::type, std::function<void (VkFramebuffer_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>&>)()))((declval<VkFramebuffer_T*>)())), void> > >::value, std::function<void (VkFramebuffer_T*)>&>::type std::function<void (VkFramebuffer_T*)>::operator=<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>(std::decay&&) [1946]
[1945]   0.0    0.00    0.00       1         std::function<void (VkFramebuffer_T*)>::function<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}, void>(VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}) [1945]
                0.00    0.00       1/5           std::_Maybe_unary_or_binary_function<void, VkFramebuffer_T*>::_Maybe_unary_or_binary_function() [495]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::_M_not_empty_function<{lambda(VkFramebuffer_T*)#1}>({lambda(VkFramebuffer_T*)#1} const&) [1706]
                0.00    0.00       1/186         std::_Function_base::_Function_base() [236]
                0.00    0.00       1/3           std::remove_reference<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}&>::type&& std::move<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}&>(std::remove_reference&&) [786]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkFramebuffer_T*)#1}&&) [1704]
-----------------------------------------------
                0.00    0.00       1/1           VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>) [1324]
[1946]   0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>::type, std::function<void (VkFramebuffer_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>&>)()))((declval<VkFramebuffer_T*>)())), void> > >::value, std::function<void (VkFramebuffer_T*)>&>::type std::function<void (VkFramebuffer_T*)>::operator=<VDeleter<VkFramebuffer_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkFramebuffer_T*, VkAllocationCallbacks*)>)::{lambda(VkFramebuffer_T*)#1}>(std::decay&&) [1946]
